2,['Caitlyn', 'Malphite', 'Blitzcrank'],['Chrono', 2],['Sniper', 1],['Rebel', 1],['Brawler', 2],,,,
1,['Graves', 'Lucian', 'Rakan'],['Space-Pirate', 1],['Blaster', 2],['Cybernetic', 1],['Celestial', 1],['Protector', 1],,
1,['Graves', 'Lucian', 'Shen'],['Space-Pirate', 1],['Blaster', 2],['Cybernetic', 1],['Chrono', 1],['Blademaster', 1],,
1,['Graves', 'Lucian', 'Sona'],['Space-Pirate', 1],['Blaster', 2],['Cybernetic', 1],['Rebel', 1],['Mystic', 1],,
1,['Graves', 'Lucian', 'Xin-Zhao'],['Space-Pirate', 1],['Blaster', 2],['Cybernetic', 1],['Celestial', 1],['Protector', 1],,
1,['Graves', 'Lucian', 'Yasuo'],['Space-Pirate', 1],['Blaster', 2],['Cybernetic', 1],['Rebel', 1],['Blademaster', 1],,
1,['Jarvan-IV', 'KhaZix', 'KaiSa'],['Dark-Star', 1],['Protector', 1],['Void', 1],['Infiltrator', 2],['Valkyrie', 1],,
1,['Jarvan-IV', 'KhaZix', 'Rakan'],['Dark-Star', 1],['Protector', 2],['Void', 1],['Infiltrator', 1],['Celestial', 1],,
1,['Jarvan-IV', 'KhaZix', 'Xin-Zhao'],['Dark-Star', 1],['Protector', 2],['Void', 1],['Infiltrator', 1],['Celestial', 1],,
1,['Jarvan-IV', 'Leona', 'Poppy'],['Dark-Star', 1],['Protector', 1],['Cybernetic', 1],['Vanguard', 2],['Star-Guardian', 1],,
1,['Jarvan-IV', 'Leona', 'Mordekaiser'],['Dark-Star', 2],['Protector', 1],['Cybernetic', 1],['Vanguard', 2],,,,
1,['Jarvan-IV', 'Leona', 'Rakan'],['Dark-Star', 1],['Protector', 2],['Cybernetic', 1],['Vanguard', 1],['Celestial', 1],,
1,['Jarvan-IV', 'Leona', 'Xin-Zhao'],['Dark-Star', 1],['Protector', 2],['Cybernetic', 1],['Vanguard', 1],['Celestial', 1],,
1,['Jarvan-IV', 'Malphite', 'Blitzcrank'],['Dark-Star', 1],['Protector', 1],['Rebel', 1],['Brawler', 2],['Chrono', 1],,
1,['Jarvan-IV', 'Malphite', 'Rakan'],['Dark-Star', 1],['Protector', 2],['Rebel', 1],['Brawler', 1],['Celestial', 1],,
1,['Jarvan-IV', 'Malphite', 'Xin-Zhao'],['Dark-Star', 1],['Protector', 2],['Rebel', 1],['Brawler', 1],['Celestial', 1],,
1,['Jarvan-IV', 'Poppy', 'Mordekaiser'],['Dark-Star', 2],['Protector', 1],['Star-Guardian', 1],['Vanguard', 2],,,,
1,['Jarvan-IV', 'Poppy', 'Rakan'],['Dark-Star', 1],['Protector', 2],['Star-Guardian', 1],['Vanguard', 1],['Celestial', 1],,
1,['Jarvan-IV', 'Poppy', 'Xin-Zhao'],['Dark-Star', 1],['Protector', 2],['Star-Guardian', 1],['Vanguard', 1],['Celestial', 1],,
1,['Jarvan-IV', 'Twisted-Fate', 'Zoe'],['Dark-Star', 1],['Protector', 1],['Chrono', 1],['Sorcerer', 2],['Star-Guardian', 1],,
1,['Jarvan-IV', 'Twisted-Fate', 'Ahri'],['Dark-Star', 1],['Protector', 1],['Chrono', 1],['Sorcerer', 2],['Star-Guardian', 1],,
1,['Jarvan-IV', 'Twisted-Fate', 'Annie'],['Dark-Star', 1],['Protector', 1],['Chrono', 1],['Sorcerer', 2],['Mech-Pilot', 1],,
1,['Jarvan-IV', 'Twisted-Fate', 'Blitzcrank'],['Dark-Star', 1],['Protector', 1],['Chrono', 2],['Sorcerer', 1],['Brawler', 1],,
1,['Jarvan-IV', 'Twisted-Fate', 'Rakan'],['Dark-Star', 1],['Protector', 2],['Chrono', 1],['Sorcerer', 1],['Celestial', 1],,
1,['Jarvan-IV', 'Twisted-Fate', 'Shen'],['Dark-Star', 1],['Protector', 1],['Chrono', 2],['Sorcerer', 1],['Blademaster', 1],,
1,['Jarvan-IV', 'Twisted-Fate', 'Xin-Zhao'],['Dark-Star', 1],['Protector', 2],['Chrono', 1],['Sorcerer', 1],['Celestial', 1],,
1,['Jarvan-IV', 'Ziggs', 'Rakan'],['Dark-Star', 1],['Protector', 2],['Rebel', 1],['Demolitionist', 1],['Celestial', 1],,
1,['Jarvan-IV', 'Ziggs', 'Xin-Zhao'],['Dark-Star', 1],['Protector', 2],['Rebel', 1],['Demolitionist', 1],['Celestial', 1],,
1,['Jarvan-IV', 'Zoe', 'Ahri'],['Dark-Star', 1],['Protector', 1],['Star-Guardian', 2],['Sorcerer', 2],,,,
1,['Jarvan-IV', 'Zoe', 'Annie'],['Dark-Star', 1],['Protector', 1],['Star-Guardian', 1],['Sorcerer', 2],['Mech-Pilot', 1],,
1,['Jarvan-IV', 'Zoe', 'Rakan'],['Dark-Star', 1],['Protector', 2],['Star-Guardian', 1],['Sorcerer', 1],['Celestial', 1],,
1,['Jarvan-IV', 'Zoe', 'Xin-Zhao'],['Dark-Star', 1],['Protector', 2],['Star-Guardian', 1],['Sorcerer', 1],['Celestial', 1],,
1,['Jarvan-IV', 'Ahri', 'Annie'],['Dark-Star', 1],['Protector', 1],['Star-Guardian', 1],['Sorcerer', 2],['Mech-Pilot', 1],,
1,['Jarvan-IV', 'Ahri', 'Rakan'],['Dark-Star', 1],['Protector', 2],['Star-Guardian', 1],['Sorcerer', 1],['Celestial', 1],,
1,['Jarvan-IV', 'Ahri', 'Xin-Zhao'],['Dark-Star', 1],['Protector', 2],['Star-Guardian', 1],['Sorcerer', 1],['Celestial', 1],,
1,['Jarvan-IV', 'Annie', 'Rakan'],['Dark-Star', 1],['Protector', 2],['Mech-Pilot', 1],['Sorcerer', 1],['Celestial', 1],,
1,['Jarvan-IV', 'Annie', 'Xin-Zhao'],['Dark-Star', 1],['Protector', 2],['Mech-Pilot', 1],['Sorcerer', 1],['Celestial', 1],,
1,['Jarvan-IV', 'Blitzcrank', 'Rakan'],['Dark-Star', 1],['Protector', 2],['Chrono', 1],['Brawler', 1],['Celestial', 1],,
1,['Jarvan-IV', 'Blitzcrank', 'Shen'],['Dark-Star', 1],['Protector', 1],['Chrono', 2],['Brawler', 1],['Blademaster', 1],,
1,['Jarvan-IV', 'Blitzcrank', 'Xin-Zhao'],['Dark-Star', 1],['Protector', 2],['Chrono', 1],['Brawler', 1],['Celestial', 1],,
1,['Jarvan-IV', 'Darius', 'Rakan'],['Dark-Star', 1],['Protector', 2],['Space-Pirate', 1],['Mana-Reaver', 1],['Celestial', 1],,
1,['Jarvan-IV', 'Darius', 'Xin-Zhao'],['Dark-Star', 1],['Protector', 2],['Space-Pirate', 1],['Mana-Reaver', 1],['Celestial', 1],,
1,['Jarvan-IV', 'KaiSa', 'Rakan'],['Dark-Star', 1],['Protector', 2],['Valkyrie', 1],['Infiltrator', 1],['Celestial', 1],,
1,['Jarvan-IV', 'KaiSa', 'Xin-Zhao'],['Dark-Star', 1],['Protector', 2],['Valkyrie', 1],['Infiltrator', 1],['Celestial', 1],,
1,['Jarvan-IV', 'Lucian', 'Rakan'],['Dark-Star', 1],['Protector', 2],['Cybernetic', 1],['Blaster', 1],['Celestial', 1],,
1,['Jarvan-IV', 'Lucian', 'Xin-Zhao'],['Dark-Star', 1],['Protector', 2],['Cybernetic', 1],['Blaster', 1],['Celestial', 1],,
1,['Jarvan-IV', 'Mordekaiser', 'Rakan'],['Dark-Star', 2],['Protector', 2],['Vanguard', 1],['Celestial', 1],,,,
1,['Jarvan-IV', 'Mordekaiser', 'Xin-Zhao'],['Dark-Star', 2],['Protector', 2],['Vanguard', 1],['Celestial', 1],,,,
1,['Jarvan-IV', 'Rakan', 'Shen'],['Dark-Star', 1],['Protector', 2],['Celestial', 1],['Chrono', 1],['Blademaster', 1],,
1,['Jarvan-IV', 'Rakan', 'Sona'],['Dark-Star', 1],['Protector', 2],['Celestial', 1],['Rebel', 1],['Mystic', 1],,
1,['Jarvan-IV', 'Rakan', 'Yasuo'],['Dark-Star', 1],['Protector', 2],['Celestial', 1],['Rebel', 1],['Blademaster', 1],,
1,['Jarvan-IV', 'Shen', 'Xin-Zhao'],['Dark-Star', 1],['Protector', 2],['Chrono', 1],['Blademaster', 1],['Celestial', 1],,
1,['Jarvan-IV', 'Sona', 'Xin-Zhao'],['Dark-Star', 1],['Protector', 2],['Rebel', 1],['Mystic', 1],['Celestial', 1],,
1,['Jarvan-IV', 'Xin-Zhao', 'Yasuo'],['Dark-Star', 1],['Protector', 2],['Celestial', 1],['Rebel', 1],['Blademaster', 1],,
1,['KhaZix', 'Leona', 'Poppy'],['Void', 1],['Infiltrator', 1],['Cybernetic', 1],['Vanguard', 2],['Star-Guardian', 1],,
1,['KhaZix', 'Leona', 'KaiSa'],['Void', 1],['Infiltrator', 2],['Cybernetic', 1],['Vanguard', 1],['Valkyrie', 1],,
1,['KhaZix', 'Leona', 'Mordekaiser'],['Void', 1],['Infiltrator', 1],['Cybernetic', 1],['Vanguard', 2],['Dark-Star', 1],,
1,['KhaZix', 'Malphite', 'Blitzcrank'],['Void', 1],['Infiltrator', 1],['Rebel', 1],['Brawler', 2],['Chrono', 1],,
1,['KhaZix', 'Malphite', 'KaiSa'],['Void', 1],['Infiltrator', 2],['Rebel', 1],['Brawler', 1],['Valkyrie', 1],,
1,['KhaZix', 'Poppy', 'KaiSa'],['Void', 1],['Infiltrator', 2],['Star-Guardian', 1],['Vanguard', 1],['Valkyrie', 1],,
1,['KhaZix', 'Poppy', 'Mordekaiser'],['Void', 1],['Infiltrator', 1],['Star-Guardian', 1],['Vanguard', 2],['Dark-Star', 1],,
1,['KhaZix', 'Twisted-Fate', 'Zoe'],['Void', 1],['Infiltrator', 1],['Chrono', 1],['Sorcerer', 2],['Star-Guardian', 1],,
1,['KhaZix', 'Twisted-Fate', 'Ahri'],['Void', 1],['Infiltrator', 1],['Chrono', 1],['Sorcerer', 2],['Star-Guardian', 1],,
1,['KhaZix', 'Twisted-Fate', 'Annie'],['Void', 1],['Infiltrator', 1],['Chrono', 1],['Sorcerer', 2],['Mech-Pilot', 1],,
1,['KhaZix', 'Twisted-Fate', 'Blitzcrank'],['Void', 1],['Infiltrator', 1],['Chrono', 2],['Sorcerer', 1],['Brawler', 1],,
1,['KhaZix', 'Twisted-Fate', 'KaiSa'],['Void', 1],['Infiltrator', 2],['Chrono', 1],['Sorcerer', 1],['Valkyrie', 1],,
1,['KhaZix', 'Twisted-Fate', 'Shen'],['Void', 1],['Infiltrator', 1],['Chrono', 2],['Sorcerer', 1],['Blademaster', 1],,
1,['KhaZix', 'Xayah', 'KaiSa'],['Void', 1],['Infiltrator', 2],['Celestial', 1],['Blademaster', 1],['Valkyrie', 1],,
1,['KhaZix', 'Xayah', 'Rakan'],['Void', 1],['Infiltrator', 1],['Celestial', 2],['Blademaster', 1],['Protector', 1],,
1,['KhaZix', 'Xayah', 'Xin-Zhao'],['Void', 1],['Infiltrator', 1],['Celestial', 2],['Blademaster', 1],['Protector', 1],,
1,['KhaZix', 'Ziggs', 'KaiSa'],['Void', 1],['Infiltrator', 2],['Rebel', 1],['Demolitionist', 1],['Valkyrie', 1],,
1,['KhaZix', 'Zoe', 'Ahri'],['Void', 1],['Infiltrator', 1],['Star-Guardian', 2],['Sorcerer', 2],,,,
1,['KhaZix', 'Zoe', 'Annie'],['Void', 1],['Infiltrator', 1],['Star-Guardian', 1],['Sorcerer', 2],['Mech-Pilot', 1],,
1,['KhaZix', 'Zoe', 'KaiSa'],['Void', 1],['Infiltrator', 2],['Star-Guardian', 1],['Sorcerer', 1],['Valkyrie', 1],,
1,['KhaZix', 'Ahri', 'Annie'],['Void', 1],['Infiltrator', 1],['Star-Guardian', 1],['Sorcerer', 2],['Mech-Pilot', 1],,
1,['KhaZix', 'Ahri', 'KaiSa'],['Void', 1],['Infiltrator', 2],['Star-Guardian', 1],['Sorcerer', 1],['Valkyrie', 1],,
1,['KhaZix', 'Annie', 'KaiSa'],['Void', 1],['Infiltrator', 2],['Mech-Pilot', 1],['Sorcerer', 1],['Valkyrie', 1],,
1,['KhaZix', 'Blitzcrank', 'KaiSa'],['Void', 1],['Infiltrator', 2],['Chrono', 1],['Brawler', 1],['Valkyrie', 1],,
1,['KhaZix', 'Blitzcrank', 'Shen'],['Void', 1],['Infiltrator', 1],['Chrono', 2],['Brawler', 1],['Blademaster', 1],,
1,['KhaZix', 'Darius', 'KaiSa'],['Void', 1],['Infiltrator', 2],['Space-Pirate', 1],['Mana-Reaver', 1],['Valkyrie', 1],,
1,['KhaZix', 'KaiSa', 'Lucian'],['Void', 1],['Infiltrator', 2],['Valkyrie', 1],['Cybernetic', 1],['Blaster', 1],,
1,['KhaZix', 'KaiSa', 'Mordekaiser'],['Void', 1],['Infiltrator', 2],['Valkyrie', 1],['Dark-Star', 1],['Vanguard', 1],,
1,['KhaZix', 'KaiSa', 'Rakan'],['Void', 1],['Infiltrator', 2],['Valkyrie', 1],['Celestial', 1],['Protector', 1],,
1,['KhaZix', 'KaiSa', 'Shen'],['Void', 1],['Infiltrator', 2],['Valkyrie', 1],['Chrono', 1],['Blademaster', 1],,
1,['KhaZix', 'KaiSa', 'Sona'],['Void', 1],['Infiltrator', 2],['Valkyrie', 1],['Rebel', 1],['Mystic', 1],,
1,['KhaZix', 'KaiSa', 'Xin-Zhao'],['Void', 1],['Infiltrator', 2],['Valkyrie', 1],['Celestial', 1],['Protector', 1],,
1,['KhaZix', 'KaiSa', 'Yasuo'],['Void', 1],['Infiltrator', 2],['Valkyrie', 1],['Rebel', 1],['Blademaster', 1],,
1,['Leona', 'Malphite', 'Poppy'],['Cybernetic', 1],['Vanguard', 2],['Rebel', 1],['Brawler', 1],['Star-Guardian', 1],,
1,['Leona', 'Malphite', 'Blitzcrank'],['Cybernetic', 1],['Vanguard', 1],['Rebel', 1],['Brawler', 2],['Chrono', 1],,
1,['Leona', 'Malphite', 'Mordekaiser'],['Cybernetic', 1],['Vanguard', 2],['Rebel', 1],['Brawler', 1],['Dark-Star', 1],,
1,['Leona', 'Poppy', 'Twisted-Fate'],['Cybernetic', 1],['Vanguard', 2],['Star-Guardian', 1],['Chrono', 1],['Sorcerer', 1],,
1,['Leona', 'Poppy', 'Xayah'],['Cybernetic', 1],['Vanguard', 2],['Star-Guardian', 1],['Celestial', 1],['Blademaster', 1],,
1,['Leona', 'Poppy', 'Ziggs'],['Cybernetic', 1],['Vanguard', 2],['Star-Guardian', 1],['Rebel', 1],['Demolitionist', 1],,
1,['Leona', 'Poppy', 'Zoe'],['Cybernetic', 1],['Vanguard', 2],['Star-Guardian', 2],['Sorcerer', 1],,,,
1,['Leona', 'Poppy', 'Ahri'],['Cybernetic', 1],['Vanguard', 2],['Star-Guardian', 2],['Sorcerer', 1],,,,
1,['Leona', 'Poppy', 'Annie'],['Cybernetic', 1],['Vanguard', 2],['Star-Guardian', 1],['Mech-Pilot', 1],['Sorcerer', 1],,
1,['Leona', 'Poppy', 'Blitzcrank'],['Cybernetic', 1],['Vanguard', 2],['Star-Guardian', 1],['Chrono', 1],['Brawler', 1],,
1,['Leona', 'Poppy', 'Darius'],['Cybernetic', 1],['Vanguard', 2],['Star-Guardian', 1],['Space-Pirate', 1],['Mana-Reaver', 1],,
1,['Leona', 'Poppy', 'KaiSa'],['Cybernetic', 1],['Vanguard', 2],['Star-Guardian', 1],['Valkyrie', 1],['Infiltrator', 1],,
1,['Leona', 'Poppy', 'Lucian'],['Cybernetic', 2],['Vanguard', 2],['Star-Guardian', 1],['Blaster', 1],,,,
1,['Leona', 'Poppy', 'Mordekaiser'],['Cybernetic', 1],['Vanguard', 3],['Star-Guardian', 1],['Dark-Star', 1],,,,
1,['Leona', 'Poppy', 'Rakan'],['Cybernetic', 1],['Vanguard', 2],['Star-Guardian', 1],['Celestial', 1],['Protector', 1],,
1,['Leona', 'Poppy', 'Shen'],['Cybernetic', 1],['Vanguard', 2],['Star-Guardian', 1],['Chrono', 1],['Blademaster', 1],,
1,['Leona', 'Poppy', 'Sona'],['Cybernetic', 1],['Vanguard', 2],['Star-Guardian', 1],['Rebel', 1],['Mystic', 1],,
1,['Leona', 'Poppy', 'Xin-Zhao'],['Cybernetic', 1],['Vanguard', 2],['Star-Guardian', 1],['Celestial', 1],['Protector', 1],,
1,['Leona', 'Poppy', 'Yasuo'],['Cybernetic', 1],['Vanguard', 2],['Star-Guardian', 1],['Rebel', 1],['Blademaster', 1],,
1,['Leona', 'Twisted-Fate', 'Zoe'],['Cybernetic', 1],['Vanguard', 1],['Chrono', 1],['Sorcerer', 2],['Star-Guardian', 1],,
1,['Leona', 'Twisted-Fate', 'Ahri'],['Cybernetic', 1],['Vanguard', 1],['Chrono', 1],['Sorcerer', 2],['Star-Guardian', 1],,
1,['Leona', 'Twisted-Fate', 'Annie'],['Cybernetic', 1],['Vanguard', 1],['Chrono', 1],['Sorcerer', 2],['Mech-Pilot', 1],,
1,['Leona', 'Twisted-Fate', 'Blitzcrank'],['Cybernetic', 1],['Vanguard', 1],['Chrono', 2],['Sorcerer', 1],['Brawler', 1],,
1,['Leona', 'Twisted-Fate', 'Mordekaiser'],['Cybernetic', 1],['Vanguard', 2],['Chrono', 1],['Sorcerer', 1],['Dark-Star', 1],,
1,['Leona', 'Twisted-Fate', 'Shen'],['Cybernetic', 1],['Vanguard', 1],['Chrono', 2],['Sorcerer', 1],['Blademaster', 1],,
1,['Leona', 'Xayah', 'Mordekaiser'],['Cybernetic', 1],['Vanguard', 2],['Celestial', 1],['Blademaster', 1],['Dark-Star', 1],,
1,['Leona', 'Xayah', 'Rakan'],['Cybernetic', 1],['Vanguard', 1],['Celestial', 2],['Blademaster', 1],['Protector', 1],,
1,['Leona', 'Xayah', 'Xin-Zhao'],['Cybernetic', 1],['Vanguard', 1],['Celestial', 2],['Blademaster', 1],['Protector', 1],,
1,['Leona', 'Ziggs', 'Mordekaiser'],['Cybernetic', 1],['Vanguard', 2],['Rebel', 1],['Demolitionist', 1],['Dark-Star', 1],,
1,['Leona', 'Zoe', 'Ahri'],['Cybernetic', 1],['Vanguard', 1],['Star-Guardian', 2],['Sorcerer', 2],,,,
1,['Leona', 'Zoe', 'Annie'],['Cybernetic', 1],['Vanguard', 1],['Star-Guardian', 1],['Sorcerer', 2],['Mech-Pilot', 1],,
1,['Leona', 'Zoe', 'Mordekaiser'],['Cybernetic', 1],['Vanguard', 2],['Star-Guardian', 1],['Sorcerer', 1],['Dark-Star', 1],,
1,['Leona', 'Ahri', 'Annie'],['Cybernetic', 1],['Vanguard', 1],['Star-Guardian', 1],['Sorcerer', 2],['Mech-Pilot', 1],,
1,['Leona', 'Ahri', 'Mordekaiser'],['Cybernetic', 1],['Vanguard', 2],['Star-Guardian', 1],['Sorcerer', 1],['Dark-Star', 1],,
1,['Leona', 'Annie', 'Mordekaiser'],['Cybernetic', 1],['Vanguard', 2],['Mech-Pilot', 1],['Sorcerer', 1],['Dark-Star', 1],,
1,['Leona', 'Blitzcrank', 'Mordekaiser'],['Cybernetic', 1],['Vanguard', 2],['Chrono', 1],['Brawler', 1],['Dark-Star', 1],,
1,['Leona', 'Blitzcrank', 'Shen'],['Cybernetic', 1],['Vanguard', 1],['Chrono', 2],['Brawler', 1],['Blademaster', 1],,
1,['Leona', 'Darius', 'Mordekaiser'],['Cybernetic', 1],['Vanguard', 2],['Space-Pirate', 1],['Mana-Reaver', 1],['Dark-Star', 1],,
1,['Leona', 'KaiSa', 'Mordekaiser'],['Cybernetic', 1],['Vanguard', 2],['Valkyrie', 1],['Infiltrator', 1],['Dark-Star', 1],,
1,['Leona', 'Lucian', 'Mordekaiser'],['Cybernetic', 2],['Vanguard', 2],['Blaster', 1],['Dark-Star', 1],,,,
1,['Leona', 'Mordekaiser', 'Rakan'],['Cybernetic', 1],['Vanguard', 2],['Dark-Star', 1],['Celestial', 1],['Protector', 1],,
1,['Leona', 'Mordekaiser', 'Shen'],['Cybernetic', 1],['Vanguard', 2],['Dark-Star', 1],['Chrono', 1],['Blademaster', 1],,
1,['Leona', 'Mordekaiser', 'Sona'],['Cybernetic', 1],['Vanguard', 2],['Dark-Star', 1],['Rebel', 1],['Mystic', 1],,
1,['Leona', 'Mordekaiser', 'Xin-Zhao'],['Cybernetic', 1],['Vanguard', 2],['Dark-Star', 1],['Celestial', 1],['Protector', 1],,
1,['Leona', 'Mordekaiser', 'Yasuo'],['Cybernetic', 1],['Vanguard', 2],['Dark-Star', 1],['Rebel', 1],['Blademaster', 1],,
1,['Malphite', 'Poppy', 'Blitzcrank'],['Rebel', 1],['Brawler', 2],['Star-Guardian', 1],['Vanguard', 1],['Chrono', 1],,
1,['Malphite', 'Poppy', 'Mordekaiser'],['Rebel', 1],['Brawler', 1],['Star-Guardian', 1],['Vanguard', 2],['Dark-Star', 1],,
1,['Malphite', 'Twisted-Fate', 'Zoe'],['Rebel', 1],['Brawler', 1],['Chrono', 1],['Sorcerer', 2],['Star-Guardian', 1],,
1,['Malphite', 'Twisted-Fate', 'Ahri'],['Rebel', 1],['Brawler', 1],['Chrono', 1],['Sorcerer', 2],['Star-Guardian', 1],,
1,['Malphite', 'Twisted-Fate', 'Annie'],['Rebel', 1],['Brawler', 1],['Chrono', 1],['Sorcerer', 2],['Mech-Pilot', 1],,
1,['Malphite', 'Twisted-Fate', 'Shen'],['Rebel', 1],['Brawler', 1],['Chrono', 2],['Sorcerer', 1],['Blademaster', 1],,
1,['Malphite', 'Xayah', 'Blitzcrank'],['Rebel', 1],['Brawler', 2],['Celestial', 1],['Blademaster', 1],['Chrono', 1],,
1,['Malphite', 'Xayah', 'Rakan'],['Rebel', 1],['Brawler', 1],['Celestial', 2],['Blademaster', 1],['Protector', 1],,
1,['Malphite', 'Xayah', 'Xin-Zhao'],['Rebel', 1],['Brawler', 1],['Celestial', 2],['Blademaster', 1],['Protector', 1],,
1,['Malphite', 'Ziggs', 'Blitzcrank'],['Rebel', 2],['Brawler', 2],['Demolitionist', 1],['Chrono', 1],,,,
1,['Malphite', 'Ziggs', 'Sona'],['Rebel', 3],['Brawler', 1],['Demolitionist', 1],['Mystic', 1],,,,
1,['Malphite', 'Ziggs', 'Yasuo'],['Rebel', 3],['Brawler', 1],['Demolitionist', 1],['Blademaster', 1],,,,
1,['Malphite', 'Zoe', 'Ahri'],['Rebel', 1],['Brawler', 1],['Star-Guardian', 2],['Sorcerer', 2],,,,
1,['Malphite', 'Zoe', 'Annie'],['Rebel', 1],['Brawler', 1],['Star-Guardian', 1],['Sorcerer', 2],['Mech-Pilot', 1],,
1,['Malphite', 'Zoe', 'Blitzcrank'],['Rebel', 1],['Brawler', 2],['Star-Guardian', 1],['Sorcerer', 1],['Chrono', 1],,
1,['Malphite', 'Ahri', 'Annie'],['Rebel', 1],['Brawler', 1],['Star-Guardian', 1],['Sorcerer', 2],['Mech-Pilot', 1],,
1,['Malphite', 'Ahri', 'Blitzcrank'],['Rebel', 1],['Brawler', 2],['Star-Guardian', 1],['Sorcerer', 1],['Chrono', 1],,
1,['Malphite', 'Annie', 'Blitzcrank'],['Rebel', 1],['Brawler', 2],['Mech-Pilot', 1],['Sorcerer', 1],['Chrono', 1],,
1,['Malphite', 'Blitzcrank', 'Darius'],['Rebel', 1],['Brawler', 2],['Chrono', 1],['Space-Pirate', 1],['Mana-Reaver', 1],,
1,['Malphite', 'Blitzcrank', 'KaiSa'],['Rebel', 1],['Brawler', 2],['Chrono', 1],['Valkyrie', 1],['Infiltrator', 1],,
1,['Malphite', 'Blitzcrank', 'Lucian'],['Rebel', 1],['Brawler', 2],['Chrono', 1],['Cybernetic', 1],['Blaster', 1],,
1,['Malphite', 'Blitzcrank', 'Mordekaiser'],['Rebel', 1],['Brawler', 2],['Chrono', 1],['Dark-Star', 1],['Vanguard', 1],,
1,['Malphite', 'Blitzcrank', 'Rakan'],['Rebel', 1],['Brawler', 2],['Chrono', 1],['Celestial', 1],['Protector', 1],,
1,['Malphite', 'Blitzcrank', 'Sona'],['Rebel', 2],['Brawler', 2],['Chrono', 1],['Mystic', 1],,,,
1,['Malphite', 'Blitzcrank', 'Xin-Zhao'],['Rebel', 1],['Brawler', 2],['Chrono', 1],['Celestial', 1],['Protector', 1],,
1,['Malphite', 'Blitzcrank', 'Yasuo'],['Rebel', 2],['Brawler', 2],['Chrono', 1],['Blademaster', 1],,,,
1,['Malphite', 'Sona', 'Yasuo'],['Rebel', 3],['Brawler', 1],['Mystic', 1],['Blademaster', 1],,,,
1,['Poppy', 'Twisted-Fate', 'Zoe'],['Star-Guardian', 2],['Vanguard', 1],['Chrono', 1],['Sorcerer', 2],,,,
1,['Poppy', 'Twisted-Fate', 'Ahri'],['Star-Guardian', 2],['Vanguard', 1],['Chrono', 1],['Sorcerer', 2],,,,
1,['Poppy', 'Twisted-Fate', 'Annie'],['Star-Guardian', 1],['Vanguard', 1],['Chrono', 1],['Sorcerer', 2],['Mech-Pilot', 1],,
1,['Poppy', 'Twisted-Fate', 'Blitzcrank'],['Star-Guardian', 1],['Vanguard', 1],['Chrono', 2],['Sorcerer', 1],['Brawler', 1],,
1,['Poppy', 'Twisted-Fate', 'Mordekaiser'],['Star-Guardian', 1],['Vanguard', 2],['Chrono', 1],['Sorcerer', 1],['Dark-Star', 1],,
1,['Poppy', 'Twisted-Fate', 'Shen'],['Star-Guardian', 1],['Vanguard', 1],['Chrono', 2],['Sorcerer', 1],['Blademaster', 1],,
1,['Poppy', 'Xayah', 'Mordekaiser'],['Star-Guardian', 1],['Vanguard', 2],['Celestial', 1],['Blademaster', 1],['Dark-Star', 1],,
1,['Poppy', 'Xayah', 'Rakan'],['Star-Guardian', 1],['Vanguard', 1],['Celestial', 2],['Blademaster', 1],['Protector', 1],,
1,['Poppy', 'Xayah', 'Xin-Zhao'],['Star-Guardian', 1],['Vanguard', 1],['Celestial', 2],['Blademaster', 1],['Protector', 1],,
1,['Poppy', 'Ziggs', 'Mordekaiser'],['Star-Guardian', 1],['Vanguard', 2],['Rebel', 1],['Demolitionist', 1],['Dark-Star', 1],,
1,['Poppy', 'Zoe', 'Annie'],['Star-Guardian', 2],['Vanguard', 1],['Sorcerer', 2],['Mech-Pilot', 1],,,,
1,['Poppy', 'Zoe', 'Mordekaiser'],['Star-Guardian', 2],['Vanguard', 2],['Sorcerer', 1],['Dark-Star', 1],,,,
1,['Poppy', 'Ahri', 'Annie'],['Star-Guardian', 2],['Vanguard', 1],['Sorcerer', 2],['Mech-Pilot', 1],,,,
1,['Poppy', 'Ahri', 'Mordekaiser'],['Star-Guardian', 2],['Vanguard', 2],['Sorcerer', 1],['Dark-Star', 1],,,,
1,['Poppy', 'Annie', 'Mordekaiser'],['Star-Guardian', 1],['Vanguard', 2],['Mech-Pilot', 1],['Sorcerer', 1],['Dark-Star', 1],,
1,['Poppy', 'Blitzcrank', 'Mordekaiser'],['Star-Guardian', 1],['Vanguard', 2],['Chrono', 1],['Brawler', 1],['Dark-Star', 1],,
1,['Poppy', 'Blitzcrank', 'Shen'],['Star-Guardian', 1],['Vanguard', 1],['Chrono', 2],['Brawler', 1],['Blademaster', 1],,
1,['Poppy', 'Darius', 'Mordekaiser'],['Star-Guardian', 1],['Vanguard', 2],['Space-Pirate', 1],['Mana-Reaver', 1],['Dark-Star', 1],,
1,['Poppy', 'KaiSa', 'Mordekaiser'],['Star-Guardian', 1],['Vanguard', 2],['Valkyrie', 1],['Infiltrator', 1],['Dark-Star', 1],,
1,['Poppy', 'Lucian', 'Mordekaiser'],['Star-Guardian', 1],['Vanguard', 2],['Cybernetic', 1],['Blaster', 1],['Dark-Star', 1],,
1,['Poppy', 'Mordekaiser', 'Rakan'],['Star-Guardian', 1],['Vanguard', 2],['Dark-Star', 1],['Celestial', 1],['Protector', 1],,
